Time,Competitor,Operation,OrderId,Instrument,Side,Volume,Price,Lifespan,Fee
58.872291,,Insert,279584139,0,A,2000,159400,G,
58.872345,,Cancel,279584139,,,-2000,,,
58.872345,,Insert,279584143,0,A,2000,159300,G,
58.872394,,Cancel,279584143,,,-2000,,,
58.872394,,Insert,279584147,0,A,2000,159400,G,
58.873072,,Cancel,279580959,,,-880,,,
58.873103,,Insert,279584191,0,A,1000,125600,G,
58.873105,,Insert,279584195,0,A,2000,125900,G,
58.873109,,Insert,279584199,0,A,1000,125000,G,
58.873118,,Insert,279584207,0,B,1000,124800,G,
58.873123,,Cancel,279580955,,,-1000,,,
58.873125,,Insert,279584211,0,A,1000,125000,G,
58.873145,,Cancel,279583799,,,-1000,,,
58.87318,,Insert,279584223,0,B,8000,124800,G,
58.8732,,Cancel,279579899,,,-690,,,
58.873204,,Cancel,279581007,,,-1000,,,
58.873207,,Insert,279584231,0,B,1000,124900,G,
58.873236,,Cancel,279580903,,,-2000,,,
58.87324,,Insert,279584251,0,B,3000,124700,G,
58.873279,,Insert,279584255,0,B,400,124900,G,
58.873283,,Cancel,279581027,,,-2000,,,
58.873283,,Insert,279584259,0,B,2000,91100,G,
58.873293,,Cancel,279583815,,,-400,,,
58.873311,,Cancel,279584211,,,-1000,,,
58.873367,,Cancel,279580643,,,-2000,,,
58.873465,,Cancel,279584231,,,-1000,,,
58.873478,,Insert,279584291,0,A,2000,125300,G,
58.873487,,Insert,279584299,0,A,8000,125000,G,
58.873526,,Cancel,279584255,,,-400,,,
58.873564,,Cancel,279583487,,,-1000,,,
58.873678,,Insert,279584343,0,B,1000,124800,G,
58.873726,,Insert,279584355,0,B,2000,123900,G,
58.873818,,Insert,279584379,0,B,1000,124200,G,
58.87384,,Cancel,279572815,,,-1000,,,
58.873896,,Cancel,279584259,,,-2000,,,
58.873896,,Insert,279584391,0,B,2000,91000,G,
58.874104,,Cancel,279584379,,,-1000,,,
58.874105,,Insert,279584407,0,B,1000,124900,G,
58.874181,,Cancel,279584391,,,-2000,,,
58.874181,,Insert,279584411,0,B,2000,91100,G,
58.87539,,Cancel,279584355,,,-2000,,,
58.878643,,Cancel,279584223,,,-8000,,,
58.88412,,Cancel,279584407,,,-1000,,,
58.88415,,Insert,279584567,0,A,1000,125100,G,
58.884246,,Insert,279584575,0,A,690,125000,G,
58.884344,,Insert,279584583,0,B,2000,123900,G,
58.884395,,Cancel,279584575,,,-690,,,
58.885462,,Insert,279584599,0,B,1000,124900,G,
58.888553,,Insert,5033730,1,A,47,126100,G,
58.889907,,Cancel,279584291,,,-2000,,,
58.889907,,Cancel,279584583,,,-2000,,,
58.889932,,Cancel,279201371,,,-2000,,,
58.890956,,Insert,279584667,0,A,2000,125300,G,
58.891985,,Cancel,279579919,,,-1000,,,
58.891987,,Cancel,279584667,,,-2000,,,
58.892263,,Cancel,279580323,,,-1000,,,
58.892328,,Insert,279584779,0,A,1020,125000,G,
58.896254,,Insert,279584919,0,A,1000,125000,G,
58.896315,,Insert,279584927,0,B,400,124900,G,
58.902374,,Insert,279585011,0,B,8000,124800,G,
58.917401,,Insert,279585223,0,A,1000,125300,G,
58.917426,,Insert,279585227,0,B,1000,95500,G,
58.926827,,Cancel,279584207,,,-1000,,,
58.926837,,Cancel,279579631,,,-1000,,,
58.933253,,Cancel,279585011,,,-8000,,,
58.937997,,Insert,279585467,0,B,1000,123300,G,
58.943444,,Insert,279585483,0,B,8000,124800,G,
58.946268,,Cancel,279585223,,,-1000,,,
58.964727,,Cancel,279584343,,,-1000,,,
58.964734,,Cancel,279585483,,,-8000,,,
58.964922,,Insert,279585771,0,A,2000,125300,G,
58.96544,,Cancel,279585771,,,-2000,,,
58.965795,,Insert,279585831,0,A,2000,125300,G,
58.966482,,Cancel,279585831,,,-2000,,,
58.968983,,Insert,279585887,0,A,250,125200,G,
58.996061,,Insert,279586231,0,B,8000,124800,G,
58.998185,,Cancel,279546135,,,-1000,,,
58.998239,,Insert,279586275,0,A,1000,125600,G,
59.020057,,Cancel,7078949,,,-10000,,,
59.020057,,Cancel,7078950,,,-10000,,,
59.020057,,Insert,7078951,1,A,10000,125600,G,
59.020057,,Insert,7078952,1,B,10000,124400,G,
59.028039,,Insert,279586715,0,A,1000,126500,G,
59.041887,,Cancel,278827935,,,-500,,,
59.043405,,Insert,279586919,0,A,2000,125100,G,
59.044451,,Insert,279586931,0,B,500,123600,G,
59.057861,,Insert,279587087,0,A,2000,125300,G,
59.059284,,Cancel,279586231,,,-8000,,,
59.059286,,Insert,279587139,0,A,1000,125300,G,
59.059564,,Insert,279587163,0,A,1000,125000,G,
59.059568,,Insert,279587167,0,A,1000,125000,G,
59.06017,,Insert,279587207,0,A,690,125000,G,
59.067741,,Cancel,279584927,,,-400,,,
59.067762,,Cancel,279584599,,,-1000,,,
59.067811,,Insert,279587275,0,B,400,124800,G,
59.067829,,Insert,279587283,0,A,8000,125000,G,
59.067859,,Insert,279587295,0,B,2000,123900,G,
59.067916,,Cancel,279587275,,,-400,,,
59.067997,,Insert,279587315,0,B,400,124700,G,
59.068048,,Insert,279587331,0,A,1000,125000,G,
59.068259,,Cancel,279584411,,,-2000,,,
59.068259,,Insert,279587379,0,B,2000,91000,G,
59.068269,,Cancel,279586715,,,-1000,,,
59.068275,,Cancel,279584147,,,-2000,,,
59.068275,,Insert,279587383,0,A,2000,159300,G,
59.068276,,Insert,279587387,0,A,1000,126400,G,
59.068317,,Insert,279587399,0,A,880,124900,G,
59.068343,,Cancel,279587283,,,-8000,,,
59.068349,,Cancel,279584195,,,-2000,,,
59.068353,,Cancel,279584299,,,-8000,,,
59.068391,,Cancel,279587315,,,-400,,,
59.068438,,Cancel,279584191,,,-1000,,,
59.068629,,Insert,279587495,0,A,320,125000,G,
59.068649,,Insert,279587499,0,A,1000,124900,G,
59.068653,,Cancel,279574563,,,-1000,,,
59.068663,,Insert,279587511,0,B,1000,124200,G,
59.068673,,Cancel,279584567,,,-1000,,,
59.06963,,Cancel,279583823,,,-1000,,,
59.070347,,Cancel,279587387,,,-1000,,,
59.070448,,Cancel,279587499,,,-1000,,,
59.070479,,Insert,279587851,0,A,1000,125100,G,
59.070599,,Insert,279587863,0,B,1000,124800,G,
59.075229,,Insert,279587995,0,B,1000,124800,G,
59.075747,,Cancel,279587167,,,-1000,,,
59.078492,,Cancel,279587995,,,-1000,,,
59.078711,,Cancel,279583575,,,-690,,,
59.081253,,Insert,279588131,0,B,680,124800,G,
59.084576,,Cancel,279587863,,,-1000,,,
59.094397,,Cancel,279587495,,,-320,,,
59.096622,,Insert,279588787,0,A,1020,124900,G,
59.096644,,Insert,279588791,0,B,400,124800,G,
59.096647,,Cancel,279587851,,,-1000,,,
59.117998,,Insert,279589179,0,A,1000,126400,G,
59.118025,,Insert,279589183,0,A,1000,168900,G,
59.157104,,Insert,5033731,1,B,43,123900,G,
59.190403,,Cancel,279589179,,,-1000,,,
59.190675,,Insert,279589759,0,B,1000,124800,G,
59.190675,,Cancel,279587399,,,-880,,,
59.190758,,Cancel,279587511,,,-1000,,,
59.190781,,Cancel,279587163,,,-1000,,,
59.190913,,Insert,279589791,0,B,1000,124800,G,
59.192418,,Cancel,279586919,,,-2000,,,
59.192428,,Cancel,279579487,,,-2000,,,
59.192437,,Cancel,279550691,,,-2000,,,
59.192448,,Cancel,279541167,,,-2000,,,
59.192457,,Cancel,279516515,,,-2000,,,
59.192468,,Cancel,279506707,,,-2000,,,
59.192469,,Cancel,279581023,,,-3000,,,
59.192537,,Cancel,279587331,,,-1000,,,
59.196665,,Cancel,279587139,,,-1000,,,
59.205119,,Cancel,279587207,,,-690,,,
59.205146,,Cancel,279579311,,,-1000,,,
59.20525,,Insert,279590375,0,B,8000,124800,G,
59.205287,,Insert,279590379,0,B,1000,124800,G,
59.20532,,Insert,279590383,0,B,1000,124500,G,
59.205374,,Cancel,279583791,,,-8000,,,
59.205582,,Insert,279590435,0,A,8000,125000,G,
59.208647,,Cancel,279590435,,,-8000,,,
59.213941,,Insert,279590683,0,A,8000,125000,G,
59.237853,,Insert,5033732,1,A,52,122700,G,
59.238041,,Insert,279591051,0,A,1000,126500,G,
59.238066,,Insert,279591055,0,B,1000,80800,G,
59.293404,,Insert,279591531,0,A,2000,125200,G,
59.293427,,Cancel,279572819,,,-1000,,,
59.30265,,Cancel,7078951,,,-10000,,,
59.30265,,Cancel,7078952,,,-10000,,,
59.30265,,Insert,7078953,1,A,10000,125400,G,
59.30265,,Insert,7078954,1,B,10000,124200,G,
59.310374,,Insert,279591871,0,B,1000,124200,G,
59.310401,,Insert,279591875,0,A,1000,154300,G,
59.310413,,Cancel,279590375,,,-8000,,,
59.310553,,Cancel,279591871,,,-1000,,,
59.31058,,Cancel,279590379,,,-1000,,,
59.310653,,Insert,279591891,0,A,2000,125100,G,
59.310709,,Cancel,279589791,,,-1000,,,
59.311073,,Cancel,279584919,,,-1000,,,
59.431683,,Insert,279593151,0,A,1000,125000,G,
59.497668,,Insert,279593531,0,B,1000,124800,G,
59.497699,,Insert,279593535,0,B,1000,124800,G,
59.497711,,Insert,279593539,0,B,1000,124800,G,
59.497808,,Insert,279593543,0,B,8000,124800,G,
59.505794,,Cancel,279593151,,,-1000,,,
59.505796,,Insert,5627091,0,B,1020,124900,F,
59.505819,,Cancel,279591055,,,-1000,,,
59.505821,,Insert,279593599,0,B,250,124800,G,
59.505829,,Cancel,279593535,,,-1000,,,
59.505829,,Insert,279593603,0,A,4000,125100,G,
59.505839,,Insert,279593607,0,B,1000,124900,G,
59.50586,,Insert,279593615,0,B,1000,124800,G,
59.505865,,Cancel,279593607,,,-1000,,,
59.505884,,Insert,279593631,0,B,1000,124900,G,
59.505887,,Insert,279593643,0,A,1000,125000,G,
59.505888,,Cancel,279593599,,,-250,,,
59.505898,,Cancel,279587383,,,-2000,,,
59.505898,,Insert,279593647,0,A,2000,159400,G,
59.505905,,Insert,279593651,0,B,1000,124900,G,
59.505912,,Insert,279593659,0,A,1000,125600,G,
59.505912,,Insert,279593663,0,B,680,124900,G,
59.505914,,Cancel,279587295,,,-2000,,,
59.505915,,Insert,279593667,0,A,2000,125900,G,
59.505926,,Insert,279593671,0,A,1000,125000,G,
59.505928,,Insert,279593675,0,B,400,124900,G,
59.50593,,Cancel,279587379,,,-2000,,,
59.50593,,Insert,279593679,0,B,2000,91100,G,
59.505941,,Cancel,279588791,,,-400,,,
59.505952,,Cancel,279593675,,,-400,,,
59.506047,,Insert,279593703,0,A,1000,125000,G,
59.506184,,Cancel,279593671,,,-1000,,,
59.513936,,Cancel,279593643,,,-1000,,,
59.513962,,Insert,279593863,0,A,2000,125300,G,
59.514136,,Cancel,279593663,,,-680,,,
59.516844,,Cancel,279593539,,,-1000,,,
59.517128,,Insert,279593975,0,A,1000,125000,G,
59.524303,,Insert,279594023,0,A,680,125000,G,
59.524327,,Insert,279594027,0,B,1000,80900,G,
59.524509,,Cancel,279593631,,,-1000,,,
59.52457,,Insert,279594055,0,A,1000,125000,G,
59.524593,,Cancel,279593651,,,-1000,,,
59.524609,,Cancel,279593543,,,-8000,,,
59.524642,,Insert,279594059,0,B,2000,123900,G,
59.524658,,Cancel,279593615,,,-1000,,,
59.524694,,Insert,279594071,0,A,1000,125000,G,
59.524739,,Insert,279594083,0,A,1000,125300,G,
59.528877,,Insert,279594251,0,A,1000,125000,G,
59.528937,,Insert,279594255,0,B,400,124800,G,
59.53032,,Cancel,279593531,,,-1000,,,
59.530379,,Cancel,279594255,,,-400,,,
59.530426,,Insert,279594267,0,B,400,124700,G,
59.533623,,Insert,279594347,0,A,8000,125000,G,
59.546071,,Cancel,279590383,,,-1000,,,
59.546355,,Cancel,279589759,,,-1000,,,
59.54653,,Insert,279594499,0,B,1000,124200,G,
59.546623,,Insert,279594503,0,B,1000,124800,G,
59.546628,,Insert,279594507,0,B,1000,124800,G,
59.546638,,Cancel,279593659,,,-1000,,,
59.546645,,Insert,279594511,0,A,880,124900,G,
59.546668,,Cancel,279593703,,,-1000,,,
59.546668,,Insert,279594527,0,A,1000,124900,G,
59.546669,,Cancel,279594347,,,-8000,,,
59.546676,,Insert,279594531,0,A,3000,125100,G,
59.546692,,Cancel,279593679,,,-2000,,,
59.546692,,Insert,279594535,0,B,2000,91000,G,
59.546697,,Cancel,279593603,,,-4000,,,
59.546711,,Cancel,279594267,,,-400,,,
59.546753,,Cancel,279593647,,,-2000,,,
59.546753,,Insert,279594547,0,A,2000,159300,G,
59.546789,,Insert,279594555,0,A,1000,125600,G,
59.54706,,Cancel,279593667,,,-2000,,,
59.547442,,Cancel,279594503,,,-1000,,,
59.547468,,Cancel,279585227,,,-1000,,,
59.554582,,Cancel,279584251,,,-3000,,,
59.554587,,Insert,279594811,0,A,1000,125000,G,
59.554619,,Cancel,279591051,,,-1000,,,
59.554633,,Cancel,279594507,,,-1000,,,
59.554698,,Insert,279594875,0,B,400,124800,G,
59.55523,,Insert,279595027,0,A,1000,125200,G,
59.555529,,Cancel,279595027,,,-1000,,,
59.555923,,Insert,279595099,0,B,400,116500,G,
59.556724,,Insert,279595139,0,A,1000,125200,G,
59.557467,,Cancel,279595139,,,-1000,,,
59.558685,,Insert,279595155,0,A,10,124900,G,
59.564903,,Cancel,279240471,,,-1000,,,
59.565859,,Insert,279595271,0,B,1000,124100,G,
59.583142,,Insert,279595631,0,A,1000,124900,G,
59.583184,,Insert,279595639,0,A,1020,124900,G,
59.583532,,Cancel,279595631,,,-1000,,,
59.591994,,Cancel,279594055,,,-1000,,,
59.597997,,Insert,279596199,0,A,1000,126400,G,
59.598022,,Insert,279596203,0,B,1000,95400,G,
59.598343,,Cancel,7078953,,,-10000,,,
59.598343,,Cancel,7078954,,,-10000,,,
59.598343,,Insert,7078955,1,A,10000,125400,G,
59.598343,,Insert,7078956,1,B,10000,124200,G,
59.651869,,Cancel,279588131,,,-680,,,
59.65187,,Insert,279596727,0,A,680,124900,G,
59.651892,,Cancel,279594027,,,-1000,,,
59.654719,,Cancel,279596727,,,-680,,,
59.654744,,Insert,279597143,0,B,1000,80800,G,
59.663714,,Insert,279597415,0,B,680,124800,G,
59.695054,,Insert,5033733,1,B,50,126900,G,
59.696997,,Insert,279597835,0,B,1000,124800,G,
59.697213,,Insert,279597847,0,B,1000,124500,G,
59.697513,,Cancel,279597847,,,-1000,,,
59.707536,,Insert,279597931,0,B,1000,124800,G,
59.707871,,Cancel,279596199,,,-1000,,,
59.707881,,Cancel,279594511,,,-880,,,
59.712109,,Cancel,279594499,,,-1000,,,
59.716152,,Insert,279598115,0,A,2000,125400,G,
59.716165,,Cancel,279597931,,,-1000,,,
59.748034,,Insert,279599659,0,A,1000,126500,G,
59.810283,,Insert,279600339,0,B,1000,124200,G,
59.87865,,Insert,279601511,0,B,8000,124500,G,
59.928329,,Insert,5033734,1,A,94,125300,G,
59.929215,,Cancel,7078955,,,-9950,,,
59.929215,,Cancel,7078956,,,-10000,,,
59.929215,,Insert,7078957,1,A,10000,125400,G,
59.929215,,Insert,7078958,1,B,10000,124200,G,
59.93425,,Insert,279602463,0,A,2000,125500,G,
59.97817,,Insert,279603023,0,A,680,124900,G,
59.978172,,Cancel,279597415,,,-680,,,
59.987053,,Cancel,279597835,,,-1000,,,
59.987275,,Cancel,279470479,,,-2000,,,
59.987818,,Insert,279603187,0,A,1000,124900,G,
59.987995,,Cancel,279599659,,,-1000,,,
59.988001,,Insert,279603203,0,A,1000,126400,G,
59.988446,,Insert,279603215,0,A,1000,124900,G,
59.990076,,Cancel,279603215,,,-1000,,,
59.990119,,Cancel,279603187,,,-1000,,,
59.990236,,Cancel,279549907,,,-1000,,,
59.991584,,Cancel,279603023,,,-680,,,
59.991586,,Insert,279603687,0,B,680,124800,G,
60.001588,,Cancel,279603203,,,-1000,,,
60.001887,,Cancel,279600339,,,-1000,,,
60.029235,,Insert,279604655,0,B,1000,124200,G,
60.043245,,Insert,279605559,0,B,1000,124800,G,
60.044007,,Cancel,279605559,,,-1000,,,
60.044577,,Insert,279605647,0,A,1000,126400,G,
60.107468,,Cancel,279605647,,,-1000,,,
60.107517,,Cancel,279604655,,,-1000,,,
60.107554,,Insert,279606831,0,B,1000,124800,G,
60.107582,,Insert,279606847,0,B,1000,124800,G,
60.107742,,Insert,279606859,0,B,1000,124200,G,
60.107869,,Cancel,279606859,,,-1000,,,
60.107881,,Cancel,279594071,,,-1000,,,
60.107896,,Cancel,279595639,,,-1020,,,
60.108258,,Insert,279606995,0,B,1000,124800,G,
60.108478,,Cancel,279594251,,,-1000,,,
60.108554,,Cancel,279594023,,,-680,,,
60.116335,,Cancel,279593975,,,-1000,,,
60.116382,,Cancel,279594811,,,-1000,,,
60.116449,,Insert,279608231,0,B,8000,124800,G,
60.116464,,Insert,5627393,0,B,1000,124900,F,
60.116464,,Insert,5627394,0,B,10,124900,F,
60.116493,,Insert,279608259,0,B,250,124800,G,
60.116497,,Insert,279608267,0,A,3000,125100,G,
60.116504,,Insert,279608271,0,A,2000,125900,G,
60.116511,,Insert,279608279,0,B,1000,124900,G,
60.116511,,Insert,279608283,0,B,1000,124900,G,
60.116511,,Insert,279608287,0,B,2000,124900,G,
60.116513,,Cancel,279594083,,,-1000,,,
60.116525,,Insert,279608295,0,B,1000,124800,G,
60.116535,,Insert,279608307,0,B,1000,124900,G,
60.116548,,Insert,279608323,0,B,3000,124700,G,
60.11655,,Cancel,279608283,,,-1000,,,
60.116558,,Cancel,279594547,,,-2000,,,
60.116558,,Insert,279608335,0,A,2000,159400,G,
60.11658,,Insert,279608347,0,B,1000,124900,G,
60.116585,,Insert,279608355,0,A,1000,125600,G,
60.116591,,Cancel,279594535,,,-2000,,,
60.116591,,Insert,279608359,0,B,2000,91100,G,
60.116619,,Cancel,279594059,,,-2000,,,
60.116635,,Insert,279608415,0,B,400,124900,G,
60.116666,,Insert,279608439,0,B,680,124900,G,
60.116741,,Insert,279608475,0,A,1000,125000,G,
60.116741,,Cancel,279594875,,,-400,,,
60.11675,,Cancel,279608439,,,-680,,,
60.116805,,Insert,279608527,0,B,680,124900,G,
60.116918,,Insert,279608635,0,B,1000,124900,G,
60.117002,,Cancel,279585467,,,-1000,,,
60.117168,,Cancel,279584779,,,-1020,,,
60.117168,,Cancel,279591891,,,-2000,,,
60.117198,,Cancel,279590683,,,-8000,,,
60.117201,,Cancel,279584199,,,-1000,,,
60.117234,,Cancel,279580439,,,-2000,,,
60.117234,,Insert,279608923,0,B,2000,124500,G,
60.117239,,Insert,279608927,0,B,8000,124900,G,
60.117425,,Cancel,279579679,,,-880,,,
60.117739,,Cancel,279594531,,,-3000,,,
60.117824,,Cancel,279579307,,,-1000,,,
60.117944,,Cancel,279579775,,,-1000,,,
60.118019,,Insert,279609607,0,B,1000,124600,G,
60.118028,,Cancel,279587087,,,-2000,,,
60.118385,,Insert,279609759,0,B,1000,124900,G,
60.118548,,Cancel,279606831,,,-1000,,,
60.118668,,Insert,279609843,0,B,1000,124300,G,
60.118757,,Cancel,279579619,,,-1000,,,
60.119287,,Cancel,279608927,,,-8000,,,
60.119328,,Cancel,279609759,,,-1000,,,
60.11936,,Cancel,279608527,,,-680,,,
60.119614,,Insert,279610055,0,A,670,125000,G,
60.119674,,Cancel,279606995,,,-1000,,,
60.119675,,Cancel,279608231,,,-8000,,,
60.119768,,Insert,279610095,0,A,1000,125000,G,
60.119818,,Insert,279610111,0,A,1000,125300,G,
60.11993,,Cancel,279608307,,,-1000,,,
60.119935,,Cancel,279608287,,,-2000,,,
60.119982,,Cancel,279608923,,,-2000,,,
60.119982,,Insert,279610215,0,B,2000,123500,G,
60.120057,,Insert,279610231,0,A,1000,125000,G,
60.120095,,Cancel,279610111,,,-1000,,,
60.120123,,Cancel,279608635,,,-1000,,,
60.120158,,Insert,279610239,0,A,2000,125300,G,
60.120443,,Cancel,279608279,,,-1000,,,
60.120529,,Cancel,279608259,,,-250,,,
60.121642,,Insert,279610555,0,A,1000,125300,G,
60.121934,,Cancel,279610555,,,-1000,,,
60.124504,,Cancel,279610231,,,-1000,,,
60.12475,,Cancel,279610095,,,-1000,,,
60.125033,,Cancel,279610239,,,-2000,,,
60.125172,,Insert,279610871,0,A,2000,125300,G,
60.125422,,Cancel,279610871,,,-2000,,,
60.135764,,Insert,279611059,0,B,1000,124900,G,
60.168063,,Insert,279611787,0,B,1000,123400,G,
60.1714,,Cancel,279610055,,,-670,,,
60.171401,,Insert,279611815,0,B,670,124900,G,
60.171433,,Insert,279611819,0,B,8000,124800,G,
60.171444,,Insert,279611823,0,A,1000,125000,G,
60.17146,,Cancel,279611823,,,-1000,,,
60.171606,,Insert,279611843,0,B,1000,124900,G,
60.171756,,Cancel,279610215,,,-2000,,,
60.171883,,Insert,279611951,0,B,8000,124900,G,
60.181766,,Cancel,279611843,,,-1000,,,
60.181802,,Cancel,279611951,,,-8000,,,
60.191861,,Cancel,7078957,,,-10000,,,
60.191861,,Cancel,7078958,,,-10000,,,
60.191861,,Insert,7078959,1,A,10000,125600,G,
60.191861,,Insert,7078960,1,B,10000,124400,G,
60.225835,,Insert,279613139,0,A,2000,125600,G,
60.238045,,Cancel,279611815,,,-670,,,
60.238046,,Insert,279613491,0,A,670,125000,G,
60.238069,,Cancel,279589183,,,-1000,,,
60.238087,,Cancel,279613491,,,-670,,,
60.238091,,Insert,279613507,0,B,670,124900,G,
60.238561,,Cancel,279611059,,,-1000,,,
60.241269,,Cancel,279613507,,,-670,,,
60.241276,,Insert,279613675,0,A,670,125000,G,
60.241397,,Insert,279613683,0,A,1000,125000,G,
60.241428,,Insert,279613691,0,A,1000,125000,G,
60.241551,,Insert,279613695,0,A,2000,125300,G,
60.241915,,Insert,279613735,0,A,1000,125300,G,
60.246145,,Insert,279613811,0,A,8000,125000,G,
60.246156,,Insert,279613815,0,A,1000,125000,G,
60.246168,,Insert,279613819,0,A,1000,169000,G,
60.246207,,Cancel,279608415,,,-400,,,
60.246264,,Insert,279613823,0,B,400,124800,G,
60.246366,,Insert,279613831,0,A,1000,125000,G,
60.24647,,Cancel,279609607,,,-1000,,,
60.248669,,Cancel,279613811,,,-8000,,,
60.248701,,Cancel,279613831,,,-1000,,,
60.249232,,Insert,279613891,0,A,8000,125000,G,
60.249345,,Cancel,279611819,,,-8000,,,
60.249565,,Insert,279613955,0,A,1000,125000,G,
60.25385,,Cancel,279608347,,,-1000,,,
60.253976,,Insert,279614059,0,B,1000,124800,G,
60.254006,,Insert,279614063,0,B,2000,123900,G,
60.31026,,Insert,279614987,0,B,1000,124900,G,
60.310283,,Cancel,279597143,,,-1000,,,
60.310551,,Cancel,279614063,,,-2000,,,
60.310576,,Insert,279614995,0,B,1000,80900,G,
60.315611,,Cancel,279614987,,,-1000,,,
60.316014,,Insert,279615151,0,B,2000,123900,G,
60.316059,,Cancel,279608295,,,-1000,,,
60.316113,,Cancel,279614059,,,-1000,,,
60.316395,,Insert,279615187,0,A,1000,125000,G,
60.316472,,Insert,279615195,0,A,2000,125100,G,
60.31648,,Insert,279615199,0,A,8000,125000,G,
60.316482,,Insert,279615203,0,A,8000,125000,G,
60.316526,,Cancel,279613815,,,-1000,,,
60.316542,,Cancel,279613823,,,-400,,,
60.316608,,Insert,279615243,0,B,400,124700,G,
60.316748,,Insert,279615259,0,B,1000,124200,G,
60.316797,,Cancel,279611787,,,-1000,,,
60.316831,,Cancel,279613955,,,-1000,,,
60.316861,,Insert,279615295,0,B,1000,124800,G,
60.316887,,Insert,279615307,0,A,880,124900,G,
60.3169,,Insert,279615315,0,A,1000,125000,G,
60.316915,,Cancel,279608475,,,-1000,,,
60.316915,,Insert,279615323,0,A,1000,124900,G,
60.316915,,Cancel,279615203,,,-8000,,,
60.316918,,Cancel,279608359,,,-2000,,,
60.316918,,Insert,279615327,0,B,2000,91000,G,
60.316918,,Cancel,279615199,,,-8000,,,
60.316918,,Cancel,279608355,,,-1000,,,
60.316918,,Cancel,279608271,,,-2000,,,
60.31692,,Cancel,279615295,,,-1000,,,
60.316922,,Insert,279615331,0,A,3000,125100,G,
60.316939,,Cancel,279608267,,,-3000,,,
60.316951,,Cancel,279615243,,,-400,,,
60.316957,,Cancel,279608335,,,-2000,,,
60.316957,,Insert,279615343,0,A,2000,159300,G,
60.318131,,Cancel,279606847,,,-1000,,,
60.318156,,Insert,279615495,0,B,2000,123500,G,
60.32589,,Cancel,279608323,,,-3000,,,
60.325895,,Cancel,279603687,,,-680,,,
60.325898,,Insert,279615687,0,A,1000,125000,G,
60.325898,,Insert,279615691,0,A,670,124900,G,
60.326218,,Insert,279615795,0,A,1000,124900,G,
60.326229,,Cancel,279446051,,,-2000,,,
60.326309,,Cancel,279615315,,,-1000,,,
60.326312,,Insert,279615859,0,A,1000,124900,G,
60.326343,,Insert,279615891,0,A,1000,124900,G,
60.326351,,Insert,279615895,0,A,1000,124900,G,
60.326395,,Cancel,279461895,,,-2000,,,
60.326395,,Insert,279615919,0,B,2000,123400,G,
60.326441,,Insert,279615951,0,A,8000,124900,G,
60.326446,,Cancel,279494651,,,-8000,,,
60.326559,,Cancel,279564171,,,-8000,,,
60.329407,,Cancel,279503339,,,-1000,,,
60.329616,,Insert,279616611,0,B,1000,124800,G,
60.329644,,Insert,279616619,0,A,1000,125200,G,
60.329746,,Cancel,279616611,,,-1000,,,
60.329768,,Cancel,279239331,,,-1000,,,
60.330718,,Insert,279616923,0,B,1000,123800,G,
60.334088,,Insert,279617167,0,B,8000,124700,G,
60.334351,,Cancel,279615891,,,-1000,,,
60.336167,,Cancel,279617167,,,-8000,,,
60.338443,,Cancel,279122199,,,-1000,,,
60.338452,,Insert,5627491,0,A,50,124800,F,
60.33846,,Insert,279617495,0,A,1000,124900,G,
60.338478,,Cancel,279615323,,,-1000,,,
60.338478,,Insert,279617511,0,A,1000,124900,G,
60.338482,,Insert,279617519,0,A,250,124900,G,
60.338482,,Insert,279617523,0,B,670,124700,G,
60.338488,,Insert,279617535,0,A,50,124900,G,
60.338495,,Insert,279617543,0,A,1000,124900,G,
60.33851,,Cancel,279505411,,,-1000,,,
60.338512,,Cancel,279617511,,,-1000,,,
60.338512,,Insert,279617551,0,A,1000,124800,G,
60.338512,,Cancel,279617535,,,-50,,,
60.338512,,Insert,279617555,0,A,50,124800,G,
60.338517,,Insert,279617563,0,B,400,124700,G,
60.338517,,Cancel,279615327,,,-2000,,,
60.338517,,Insert,279617567,0,B,2000,90900,G,
60.338527,,Insert,279617579,0,A,270,124900,G,
60.33853,,Insert,279617583,0,B,1000,124700,G,
60.338532,,Insert,279617587,0,A,1000,125100,G,
60.338538,,Cancel,279615687,,,-1000,,,
60.33854,,Insert,279617591,0,A,2000,124800,G,
60.338544,,Cancel,279469811,,,-750,,,
60.338544,,Insert,279617595,0,A,3000,125000,G,
60.338554,,Cancel,279615331,,,-3000,,,
60.338558,,Cancel,279617563,,,-400,,,
60.338565,,Cancel,279470271,,,-2000,,,
60.338565,,Insert,279617615,0,B,2000,123800,G,
60.338567,,Cancel,279617591,,,-2000,,,
60.338602,,Cancel,279615343,,,-2000,,,
60.338602,,Insert,279617635,0,A,2000,159200,G,
60.338712,,Insert,279617695,0,A,2000,125200,G,
60.338717,,Insert,279617699,0,B,1000,124100,G,
60.338752,,Cancel,279165587,,,-1000,,,
60.338752,,Insert,279617719,0,A,1000,125300,G,
60.338798,,Cancel,279617555,,,-50,,,
60.338927,,Cancel,279617587,,,-1000,,,
60.339805,,Cancel,279509111,,,-1000,,,
60.34066,,Cancel,279617495,,,-1000,,,
60.341594,,Insert,279618143,0,A,8000,124800,G,
60.341596,,Cancel,279509031,,,-8000,,,
60.341677,,Cancel,279617583,,,-1000,,,
60.34201,,Insert,279618323,0,B,400,124600,G,
60.342521,,Cancel,279617519,,,-250,,,
